,cell name,efficiency,coupling,transmission,top cell wavelength (nm),top cell efficiency,top cell 4T SE,top cell 1J SE,top cell QE,bottom cell wavelength (nm),bottom cell efficiency,bottom cell 4T SE,bottom cell 1J SE,bottom cell QE,top cell voltage,top cell current,bottom cell voltage,filtered bottom cell current,bottom cell current
187,,,,,467,61.092655781602495,36.84164377,36.84164377,97.2381407,467,0.02935206985666895,0.0177006300959861,25.69740581,0.074035990187313,0.0,0.0,,,
188,,,,,468,63.0961124013275,36.97669762,36.97669762,97.38606018,468,0.031765073541675654,0.01861552914316938,25.73331169,0.0776963426290452,0.0,0.0,,,
189,,,,,469,63.378003467047506,37.11199149,37.11199149,97.53397966,469,0.03414865145025521,0.019996282506371078,25.76913586,0.0832812940358462,0.0,0.0,,,
190,,,,,470,61.91929060317,37.24748664,37.24748664,97.68179753,470,0.035222098750308,0.021187817881228962,25.80487832,0.0880560939876696,0.0,0.0,,,
191,,,,,471,63.10742684214375,37.34443485,37.34443485,97.72811275,471,0.038150627591446606,0.022576005675832,25.8808624,0.09362616655022749,0.0,0.0,,,
192,,,,,472,65.588074436885,37.44145822,37.44145822,97.77442798,472,0.04234099479119138,0.024170683482912163,25.95693599,0.1000271687430736,0.0,0.0,,,
193,,,,,473,64.3645478503225,37.53855674,37.53855674,97.82074321,473,0.044395382449565,0.025892181934571698,26.0330991,0.1069248261070374,0.0,0.0,,,
194,,,,,474,64.789909900815,37.63573041,37.63573041,97.86705843,474,0.04765482629939443,0.027682152947658686,26.10935171,0.1140755484596175,0.0,0.0,,,
195,,,,,475,66.30627775191749,37.73297923,37.73297923,97.91337366,475,0.051322296787880715,0.02920603032458712,26.18569384,0.1201019242539807,0.0,0.0,,,
196,,,,,476,65.2289003098425,37.83030321,37.83030321,97.95968888,476,0.05401302061262372,0.03132551579679496,26.26212548,0.1285471111822144,0.0,0.0,,,
197,,,,,477,65.709744286725,37.92770233,37.92770233,98.00600411,477,0.05809189873199985,0.033530677478787796,26.33864663,0.137307731727776,0.0,0.0,,,
198,,,,,478,67.34258777631,38.02517661,38.02517661,98.05231933,478,0.06291530347899076,0.035525298407109406,26.4152573,0.14517133855312822,0.0,0.0,,,
199,,,,,479,66.938741585485,38.12272604,38.12272604,98.09863456,479,0.06632010993190707,0.03777040502991788,26.49195748,0.15402356525363328,0.0,0.0,,,
200,,,,,480,67.583134983815,38.22035062,38.22035062,98.14494979,480,0.07144493171144399,0.04040431596858136,26.56874716,0.16442110579458358,0.0,0.0,,,
201,,,,,481,67.8941152854525,38.30685678,38.30685678,98.16258112,481,0.07584938947212773,0.04279533928887946,26.60930077,0.17378906265238353,0.0,0.0,,,
202,,,,,482,68.25846990760876,38.39328969,38.39328969,98.17995196,482,0.08102164858167703,0.04557218509832076,26.64979284,0.1846816975586544,0.0,0.0,,,
203,,,,,483,67.67145171547752,38.47975078,38.47975078,98.19732279,483,0.08499390491780981,0.048329749047016736,26.69022339,0.1954512501830526,0.0,0.0,,,
204,,,,,484,66.7099537264875,38.56624005,38.56624005,98.21469363,484,0.08833921044709997,0.05107050755721924,26.73059241,0.2061084777512264,0.0,0.0,,,
205,,,,,485,64.840000723025,38.65275751,38.65275751,98.23206447,485,0.09134755859189443,0.054454580382649435,26.77089989,0.2193126692213136,0.0,0.0,,,
206,,,,,486,56.4625343557,38.73930316,38.73930316,98.2494353,486,0.08406828411362828,0.05767978326835559,26.81114585,0.23182399943588156,0.0,0.0,,,
207,,,,,487,60.48586313137499,38.825877,38.825877,98.26680614,487,0.09540993852477139,0.06124364183568733,26.85133027,0.2456422633562882,0.0,0.0,,,
208,,,,,488,64.7941416281775,38.91247902,38.91247902,98.28417697,488,0.1077125017182874,0.06468733681752865,26.89145317,0.25892291819136276,0.0,0.0,,,
209,,,,,489,63.597797360514996,38.99910922,38.99910922,98.30154781,489,0.11190367511961614,0.06862098734914374,26.93151454,0.2741063817751731,0.0,0.0,,,
210,,,,,490,68.4147504978575,39.08576762,39.08576762,98.31891864,490,0.12726754253521638,0.0727087295780712,26.97151437,0.289842134926016,0.0,0.0,,,
211,,,,,491,67.10817224880999,39.17009908,39.17009908,98.33037733,491,0.13198310324119095,0.07703668655548866,27.02705929,0.3064694198952438,0.0,0.0,,,
212,,,,,492,64.93170623445,39.2544132,39.2544132,98.34174599,492,0.13511359387396274,0.08168281954142688,27.08260624,0.3242923180344036,0.0,0.0,,,
213,,,,,493,67.99210472022375,39.33874577,39.33874577,98.35311465,493,0.1498219719521007,0.08668371849401936,27.13815524,0.3434485262113876,0.0,0.0,,,
214,,,,,494,67.9210678648425,39.42309678,39.42309678,98.3644833,494,0.1582330078545122,0.09184241912762807,27.19370627,0.363151137540114,0.0,0.0,,,
215,,,,,495,70.3479820736,39.50746624,39.50746624,98.37585196,495,0.17344233273546283,0.0974053114695474,27.24925935,0.38436911525210876,0.0,0.0,,,
216,,,,,496,68.53844851541875,39.59185415,39.59185415,98.38722061,496,0.1794763961224155,0.10367616210407424,27.30481447,0.4082895636811776,0.0,0.0,,,
217,,,,,497,69.0118956071875,39.6762605,39.6762605,98.39858927,497,0.1915146032551628,0.11010541329797359,27.36037163,0.4327362986426844,0.0,0.0,,,
218,,,,,498,68.01065220564999,39.7606853,39.7606853,98.40995793,498,0.20079910989538366,0.11739205489353036,27.41593083,0.46044780323053797,0.0,0.0,,,
219,,,,,499,67.88115712599374,39.84512855,39.84512855,98.42132658,499,0.21332582620049306,0.12521876950648944,27.47149207,0.49016232725894593,0.0,0.0,,,
220,,,,,500,67.42111312024,39.92959024,39.92959024,98.43269524,500,0.2259625520936037,0.133824431207346,27.52705535,0.522801043039968,0.0,0.0,,,
221,,,,,501,65.8271302486875,39.9952185,39.9952185,98.39768379,501,0.23549483629830784,0.14308184783067235,27.57850759,0.5578505398091005,0.0,0.0,,,
222,,,,,502,66.044745571365,40.06050228,40.06050228,98.36196605,502,0.25119539452531797,0.15236660521666115,27.62994546,0.5928667818799782,0.0,0.0,,,
223,,,,,503,67.86263766603749,40.12572811,40.12572811,98.32624831,503,0.27575127254319015,0.1630458374239114,27.68136894,0.6331589850822841,0.0,0.0,,,
224,,,,,504,65.320253691495,40.19089598,40.19089598,98.29053057,504,0.28278249846083187,0.173993230863456,27.73277805,0.674330587201152,0.0,0.0,,,
225,,,,,505,68.8025460838375,40.2560059,40.2560059,98.25481283,505,0.3171617391184532,0.1855696564724366,27.78417278,0.7177721924454721,0.0,0.0,,,
226,,,,,506,71.1313861972725,40.32105786,40.32105786,98.21909509,506,0.3486779162280596,0.19764921206153738,27.83555313,0.7629843220931237,0.0,0.0,,,
227,,,,,507,69.02481088522251,40.38605186,40.38605186,98.18337735,507,0.35895817607105385,0.2100245307224772,27.8869191,0.809157580314658,0.0,0.0,,,
228,,,,,508,67.80091211064875,40.45098791,40.45098791,98.14765961,508,0.37396872616865545,0.22311505774847068,27.9382707,0.8578991002663685,0.0,0.0,,,
229,,,,,509,69.80377263475,40.515866,40.515866,98.11194187,509,0.40723794024123044,0.23637114720524152,27.98960791,0.9070844548058056,0.0,0.0,,,
230,,,,,510,69.1342714252575,40.58068614,40.58068614,98.07622413,510,0.4262305888137521,0.250190381576786,28.04093075,0.9582337798814272,0.0,0.0,,,
231,,,,,511,70.3736083836225,40.71663174,40.71663174,98.21220726,511,0.4576721000570031,0.26479907430795,28.11217032,1.0122006354884376,0.0,0.0,,,
232,,,,,512,71.62158015581251,40.85366426,40.85366426,98.35027582,512,0.48942032933321844,0.2791702413308911,28.18347351,1.0650505091939055,0.0,0.0,,,
233,,,,,513,68.81863217488875,40.99092081,40.99092081,98.48834438,513,0.49478697938518795,0.29471341188902567,28.25484034,1.1221568850292263,0.0,0.0,,,
234,,,,,514,67.46600143012125,41.12840139,41.12840139,98.62641295,514,0.5086349971749915,0.310072390261368,28.3262708,1.178341087519848,0.0,0.0,,,
235,,,,,515,69.223892815,41.266106,41.266106,98.76448151,515,0.5473896903006517,0.3263127811032201,28.39776488,1.2376501503512938,0.0,0.0,,,
236,,,,,516,68.48744881543125,41.40403465,41.40403465,98.90255007,516,0.5668671970310958,0.34269912916562884,28.4693226,1.297281851270736,0.0,0.0,,,
237,,,,,517,60.205014988002496,41.54218733,41.54218733,99.04061864,517,0.521402608767504,0.35977409609625943,28.54094394,1.3592845822495674,0.0,0.0,,,
238,,,,,518,64.703865601595,41.68056404,41.68056404,99.1786872,518,0.5861812058399405,0.3776028381286355,28.61262892,1.4238903060504289,0.0,0.0,,,
239,,,,,519,64.976527276925,41.81916478,41.81916478,99.31675577,519,0.6140041405725658,0.3951756335141212,28.68437752,1.4872837866936206,0.0,0.0,,,
240,,,,,520,69.461451700025,41.95798955,41.95798955,99.45482433,520,0.6847525344979731,0.4136227934146621,28.75618976,1.5537178787610004,0.0,0.0,,,
241,,,,,521,70.8292983715075,42.01649021,42.01649021,99.40233261,521,0.7296096161856721,0.4328100941335738,28.84177544,1.6226718463554757,0.0,0.0,,,
242,,,,,522,71.505889513575,42.07466285,42.07466285,99.34926749,522,0.7686089735774014,0.4522559420873207,28.92747739,1.692329099890386,0.0,0.0,,,
243,,,,,523,69.34523890226625,42.13274939,42.13274939,99.29620237,523,0.7771044867487026,0.472152798206852,29.0132956,1.7634044090933552,0.0,0.0,,,
244,,,,,524,72.979449501145,42.19074982,42.19074982,99.24313724,524,0.8519584292085239,0.49253269501865815,29.09923006,1.8360090664463729,0.0,0.0,,,
245,,,,,525,72.84725917787999,42.24866416,42.24866416,99.19007212,525,0.8839211500197717,0.5126409453500198,29.18528078,1.9073264478467054,0.0,0.0,,,
246,,,,,526,70.3292552702025,42.30649238,42.30649238,99.137007,526,0.8873533995096178,0.5337865400463901,29.27144776,1.9822248570482934,0.0,0.0,,,
247,,,,,527,64.65841290562501,42.3642345,42.3642345,99.08394188,527,0.8461871787935624,0.554422393967936,29.357731,2.0549496812593984,0.0,0.0,,,
248,,,,,528,70.69608055158,42.42189052,42.42189052,99.03087676,528,0.9603323333788133,0.5762570257298609,29.4441305,2.1318338526791165,0.0,0.0,,,
249,,,,,529,74.00453000161376,42.47946043,42.47946043,98.97781164,529,1.0416772366596043,0.5979348420231638,29.53064625,2.207848311089312,0.0,0.0,,,
250,,,,,530,72.87691394040749,42.53723271,42.53723271,98.92541738,530,1.062271353874157,0.620032892966092,29.61727827,2.2851246940157792,0.0,0.0,,,
251,,,,,531,75.36906074192001,42.62353216,42.62353216,98.93943887,531,1.133793013729919,0.6411949745397534,29.64620658,2.358667007632494,0.0,0.0,,,
252,,,,,532,74.22972687768001,42.70985436,42.70985436,98.95346036,532,1.1514320426719717,0.6625040521702944,29.67503337,2.4324725622114487,0.0,0.0,,,
253,,,,,533,68.55416176970624,42.79619931,42.79619931,98.96748186,533,1.0968577761507103,0.684733687803799,29.70375864,2.5093747838568268,0.0,0.0,,,
254,,,,,534,71.64068851108125,42.88256701,42.88256701,98.98150335,534,1.1824887855511235,0.707812217314552,29.7323824,2.589094135726071,0.0,0.0,,,
255,,,,,535,73.5574840518375,42.96895746,42.96895746,98.99552484,535,1.2521689573803323,0.7314605081447724,29.76090463,2.6705956968374793,0.0,0.0,,,
256,,,,,536,75.540647840515,43.05537067,43.05537067,99.00954633,536,1.3258468246025383,0.7556835705913585,29.78932535,2.753887749076593,0.0,0.0,,,
257,,,,,537,71.95514073301125,43.14180663,43.14180663,99.02356782,537,1.3043334869443988,0.7820331181559762,29.81764454,2.8446045682338617,0.0,0.0,,,
258,,,,,538,73.941947846965,43.22826533,43.22826533,99.03758931,538,1.3860952844378358,0.8103450946728067,29.84586222,2.9421091138663202,0.0,0.0,,,
259,,,,,539,72.83916107073375,43.31474679,43.31474679,99.0516108,539,1.4140890169711822,0.8409062763524462,29.87397838,3.047402870187963,0.0,0.0,,,
260,,,,,540,70.5943846382775,43.39929894,43.39929894,99.0611766,540,1.4208289379997603,0.8734827867515624,29.90199302,3.1595965766667,0.0,0.0,,,
261,,,,,541,68.9538226463625,43.41838498,43.41838498,98.92155344,541,1.4463653933967884,0.9107377526307995,29.95549498,3.2882673333927395,0.0,0.0,,,
262,,,,,542,73.10488244301001,43.43724447,43.43724447,98.78193027,542,1.602076770549413,0.9519172730537213,30.00899002,3.4306069606053478,0.0,0.0,,,
263,,,,,543,73.13624168103,43.45587741,43.45587741,98.64230711,543,1.6775495639230456,0.9967614758901042,30.06247814,3.58560511338104,0.0,0.0,,,
264,,,,,544,74.60187098364,43.47428379,43.47428379,98.50268395,544,1.7963231637790473,1.0468083705006104,30.11595934,3.758714421673189,0.0,0.0,,,
265,,,,,545,73.73603550975751,43.49246362,43.49246362,98.36306079,545,1.8673676211228334,1.1014481286575732,30.16943362,3.94764954051273,0.0,0.0,,,
266,,,,,546,72.988724332975,43.51041689,43.51041689,98.22343763,546,1.9474408954501057,1.1609185665872463,30.22290098,4.1531742967033844,0.0,0.0,,,
267,,,,,547,73.3775680905575,43.52814361,43.52814361,98.08381446,547,2.063737713954487,1.224225249268567,30.27636142,4.371646627704836,0.0,0.0,,,
268,,,,,548,72.38918956215375,43.54564377,43.54564377,97.9441913,548,2.1462399843610154,1.2910684919834667,30.32981494,4.601927446444817,0.0,0.0,,,
269,,,,,549,73.915380064515,43.56291738,43.56291738,97.80456814,549,2.3101858847348082,1.361535809479775,30.38326153,4.844263599520683,0.0,0.0,,,
270,,,,,550,73.82445974442,43.57996443,43.57996443,97.66494498,550,2.42964143563819,1.4342629490190024,30.43670121,5.0937442224983025,0.0,0.0,,,
271,,,,,551,73.83535946650876,43.69279353,43.69279353,97.74009154,551,2.5485481712737337,1.5081282173378112,30.50523391,5.346353986662739,0.0,0.0,,,
272,,,,,552,75.11448011150874,43.80810971,43.80810971,97.82051932,552,2.7150172697719124,1.583446683544164,30.57381449,5.603190791504206,0.0,0.0,,,
273,,,,,553,73.92334542120001,43.9235564,43.9235564,97.90094711,553,2.7875697724511066,1.656310025223474,30.64244297,5.850426700162759,0.0,0.0,,,
274,,,,,554,74.9656151535775,44.03913359,44.03913359,97.98137489,554,2.946359646220622,1.7308618864565264,30.71111933,6.10272349888062,0.0,0.0,,,
275,,,,,555,75.52685600944,44.15484128,44.15484128,98.06180267,555,3.0853763254851914,1.8037862177639237,30.77984358,6.348383066523058,0.0,0.0,,,
276,,,,,556,74.44668138055499,44.27067948,44.27067948,98.14223046,556,3.151488620811115,1.874073364044371,30.84861572,6.583894149230617,0.0,0.0,,,
277,,,,,557,73.237969497,44.38664818,44.38664818,98.22265824,557,3.207172756266963,1.9437410644042203,30.91743575,6.816387293190819,0.0,0.0,,,
278,,,,,558,74.1026372311225,44.50274738,44.50274738,98.30308603,558,3.3510608120714505,2.0124980479372123,30.98630367,7.044859114159815,0.0,0.0,,,
279,,,,,559,71.412672832545,44.61897709,44.61897709,98.38351381,559,3.3302076424637352,2.0807295485559107,31.05521947,7.270677315690799,0.0,0.0,,,
280,,,,,560,72.706223834805,44.73540922,44.73540922,98.4640999,560,3.49072360918552,2.1478071737797384,31.12418316,7.491664238489605,0.0,0.0,,,
281,,,,,561,75.9479359838375,44.8699127,44.8699127,98.58410341,561,3.745192168915116,2.2126532273333526,31.17905419,7.704093375587416,0.0,0.0,,,
282,,,,,562,74.13384528855251,45.00461089,45.00461089,98.70410692,562,3.7504835677666133,2.2768150358273567,31.2339227,7.913388340066138,0.0,0.0,,,
283,,,,,563,75.90771809449124,45.13950381,45.13950381,98.82411043,563,3.9367621193625415,2.3410463803538493,31.28878868,8.122181060004504,0.0,0.0,,,
284,,,,,564,75.45010663476,45.27459144,45.27459144,98.94411394,564,4.007624205636912,2.4048150048826353,31.34365213,8.328630836981196,0.0,0.0,,,
285,,,,,565,75.30092321226749,45.40987379,45.40987379,99.06411745,565,4.094135999021929,2.468949795882363,31.39851307,8.535615719796287,0.0,0.0,,,
286,,,,,566,72.83270920998875,45.54535087,45.54535087,99.18412096,566,4.048815281684207,2.5318941806826905,31.45337148,8.737761025807801,0.0,0.0,,,
287,,,,,567,76.12742426289,45.68102266,45.68102266,99.30412447,567,4.3273625650007235,2.596677206721106,31.50822736,8.94552739995291,0.0,0.0,,,
288,,,,,568,76.03885468876125,45.81688917,45.81688917,99.42412798,568,4.414825172782096,2.6601341705397883,31.56308072,9.14800197279509,0.0,0.0,,,
289,,,,,569,75.0009591716,45.9529504,45.9529504,99.54413149,569,4.444951166913607,2.7234134437703035,31.61793156,9.349154868208021,0.0,0.0,,,
290,,,,,570,74.71417197531375,46.08785379,46.08785379,99.66121019,570,4.517031249937477,2.7863559256303354,31.67277988,9.548447826432716,0.0,0.0,,,
291,,,,,571,73.480361887075,46.1886458,46.1886458,99.70424494,571,4.535969063247418,2.8512416520766357,31.74063988,9.753690303934649,0.0,0.0,,,
292,,,,,572,76.44133569551875,46.28950765,46.28950765,99.74727969,572,4.8131609132701545,2.9146383548680066,31.80854293,9.953130312591753,0.0,0.0,,,
293,,,,,573,77.43724083491,46.39043932,46.39043932,99.79031445,573,4.975566325743107,2.9807196799419544,31.87648905,10.161025856139425,0.0,0.0,,,
294,,,,,574,77.0305060086375,46.49144082,46.49144082,99.8333492,574,5.042414159352484,3.043328047892861,31.94447823,10.356378628299272,0.0,0.0,,,
295,,,,,575,75.53228627537999,46.59251216,46.59251216,99.87638396,575,5.040831449856344,3.1094650010679894,32.01251047,10.563038718331379,0.0,0.0,,,
296,,,,,576,75.311026098495,46.69365332,46.69365332,99.91941871,576,5.120792877729681,3.1749471457674527,32.08058577,10.766760686653196,0.0,0.0,,,
297,,,,,577,76.63243966566375,46.79486431,46.79486431,99.96245346,577,5.30386868951585,3.2387565465328447,32.14870413,10.964113788322834,0.0,0.0,,,
298,,,,,578,75.25072686317999,46.89614512,46.89614512,100.0054882,578,5.3032088266645125,3.304952139387404,32.21686555,11.168847981936546,0.0,0.0,,,
299,,,,,579,76.05957221677374,46.99749577,46.99749577,100.048523,579,5.453610624344695,3.3698065184797685,32.28507003,11.3683502589267,0.0,0.0,,,
300,,,,,580,77.51881162958625,47.09884507,47.09884507,100.0914065,580,5.653357239256707,3.4348642753895082,32.35331757,11.567849538260552,0.0,0.0,,,
301,,,,,581,77.95732479525375,47.12904091,47.12904091,99.98319189,581,5.787949150691043,3.4991002195668663,32.40066914,11.763899142253184,0.0,0.0,,,
302,,,,,582,79.2390124972875,47.15906115,47.15906115,99.8749773,582,5.987162407707476,3.563256900882295,32.44799169,11.959009025140752,0.0,0.0,,,
303,,,,,583,79.873121679725,47.1889058,47.1889058,99.76676271,583,6.140431814513516,3.6277567769077708,32.49528522,12.15459943283997,0.0,0.0,,,
304,,,,,584,79.9233402724075,47.21857486,47.21857486,99.65854812,584,6.252801106757454,3.694144365560862,32.54254973,12.355833858207811,0.0,0.0,,,
305,,,,,585,79.3236007343175,47.24806834,47.24806834,99.55033353,585,6.31422455310911,3.7609855129828667,32.58978523,12.557894716148203,0.0,0.0,,,
306,,,,,586,77.94268085694749,47.27738622,47.27738622,99.44211894,586,6.31427383024227,3.8300243113153503,32.6369917,12.76659137554453,0.0,0.0,,,
307,,,,,587,78.7062368085125,47.30652851,47.30652851,99.33390435,587,6.485908774433514,3.898367407623449,32.68416915,12.972261945825567,0.0,0.0,,,
308,,,,,588,76.47640944865626,47.33549521,47.33549521,99.22568976,588,6.415198457194557,3.9707224493273854,32.73131759,13.190560454103137,0.0,0.0,,,
309,,,,,589,69.0334473114,47.36428632,47.36428632,99.11747518,589,5.894059156431263,4.043951393777882,32.77843701,13.41101583581319,0.0,0.0,,,
310,,,,,590,71.48626829782626,47.39290183,47.39290183,99.00926059,590,6.2159183908123685,4.12093702879746,32.8255274,13.643161180508667,0.0,0.0,,,
311,,,,,591,75.40552055047,47.43977386,47.43977386,98.93948764,591,6.675573957099034,4.199794877067653,32.87971472,13.88070875852051,0.0,0.0,,,
312,,,,,592,75.02371900258125,47.48712335,47.48712335,98.8709445,592,6.766548485882965,4.282964466102043,32.93389713,14.131680428695429,0.0,0.0,,,
313,,,,,593,75.6212275422175,47.53436162,47.53436162,98.80240137,593,6.951117788211222,4.3693676676113595,32.98807463,14.392457008766717,0.0,0.0,,,
314,,,,,594,75.36907805328,47.58148867,47.58148867,98.73385823,594,7.062081944385361,4.458385065899849,33.04224723,14.660952062124288,0.0,0.0,,,
315,,,,,595,75.24708354693749,47.6285045,47.6285045,98.6653151,595,7.188049031926234,4.549758070686753,33.09641493,14.936277779629034,0.0,0.0,,,
316,,,,,596,76.82892178076499,47.67540911,47.67540911,98.59677197,596,7.480518701830519,4.641960100422289,33.15057772,15.213396591433096,0.0,0.0,,,
317,,,,,597,77.1011834140625,47.7222025,47.7222025,98.52822883,597,7.654923191063661,4.738056907428184,33.20473561,15.502330268763506,0.0,0.0,,,
318,,,,,598,76.78251099644125,47.76888467,47.76888467,98.4596857,598,7.772485017432704,4.8355144365395155,33.2588886,15.79474226422801,0.0,0.0,,,
319,,,,,599,76.85736799327125,47.81545563,47.81545563,98.39114256,599,7.928755075368294,4.93273509627081,33.31303668,16.085405523729403,0.0,0.0,,,
320,,,,,600,77.19576219568125,47.86221015,47.86221015,98.32320501,600,8.113900383251279,5.030706274975604,33.36717985,16.37754322010718,0.0,0.0,,,
321,,,,,601,76.438939819,47.9241002,47.9241002,98.28653467,601,8.1807820154116,5.129016937562131,33.42547153,16.669812099448684,0.0,0.0,,,
322,,,,,602,75.8117723278575,47.98593074,47.98593074,98.24986433,602,8.256932567741034,5.2263201631401435,33.48377212,16.957841158557965,0.0,0.0,,,
323,,,,,603,77.16460907474,48.04770179,48.04770179,98.21319399,603,8.549080209658593,5.323213081979198,33.54208163,17.24358579747515,0.0,0.0,,,
324,,,,,604,78.65287711788376,48.10941333,48.10941333,98.17652365,604,8.854003547386817,5.415706734390591,33.60040005,17.51415721634325,0.0,0.0,,,
325,,,,,605,78.88614092654626,48.17106537,48.17106537,98.13985331,605,9.024027751597666,5.510435998227718,33.6587274,17.791052096412763,0.0,0.0,,,
326,,,,,606,78.655406870425,48.2326579,48.2326579,98.10318297,606,9.130794616691114,5.5991381981855675,33.71706366,18.047606204112075,0.0,0.0,,,
327,,,,,607,79.021369925575,48.29419094,48.29419094,98.06651263,607,9.306514405717213,5.6877093388646065,33.77540884,18.302893246910518,0.0,0.0,,,
328,,,,,608,78.72302175716,48.35566447,48.35566447,98.02984229,608,9.398255989196164,5.7728845142482585,33.83376293,18.54643038407452,0.0,0.0,,,
329,,,,,609,78.29041595067001,48.41707851,48.41707851,97.99317195,609,9.467582658802497,5.855029473594618,33.89212595,18.779448591850404,0.0,0.0,,,
330,,,,,610,77.92302130767,48.47843304,48.47843304,97.95650161,610,9.540682668281283,5.935567411637784,33.95049788,19.006556891776892,0.0,0.0,,,
331,,,,,611,78.0285232101375,48.50257853,48.50257853,97.84488902,611,9.682603232735506,6.0187121881805785,34.03684903,19.24125562393605,0.0,0.0,,,
332,,,,,612,78.734255449575,48.52650567,48.52650567,97.73320142,612,9.899905043239412,6.101636390286233,34.12330065,19.474483347624822,0.0,0.0,,,
333,,,,,613,77.7714342497125,48.55025158,48.55025158,97.62151381,613,9.899887930448882,6.180187549246279,34.20985274,19.693015540013302,0.0,0.0,,,
334,,,,,614,76.07266800585376,48.57381627,48.57381627,97.50982621,614,9.800968246526038,6.258100883726419,34.29650531,19.90880679532658,0.0,0.0,,,
335,,,,,615,77.9134604671225,48.59719973,48.59719973,97.3981386,615,10.155668210543933,6.334425829124549,34.38325835,20.118851407686094,0.0,0.0,,,
336,,,,,616,76.6135984042275,48.62040197,48.62040197,97.286451,616,10.099109846393839,6.409081292333072,34.47011186,20.32292018471727,0.0,0.0,,,
337,,,,,617,75.9141419881625,48.64342298,48.64342298,97.17476339,617,10.116035027372549,6.482040866558301,34.55706585,20.520958595529972,0.0,0.0,,,
338,,,,,618,77.890353563385,48.66626277,48.66626277,97.06307579,618,10.490209308138681,6.554332588652722,34.64412031,20.716245230407015,0.0,0.0,,,
339,,,,,619,78.663038507625,48.68892132,48.68892132,96.95138818,619,10.703830741829174,6.625195043298521,34.73127525,20.906390725427602,0.0,0.0,,,
340,,,,,620,78.8333098063775,48.71139866,48.71139866,96.83970058,620,10.83697826741781,6.696209634613616,34.81853065,21.09640214337268,0.0,0.0,,,
341,,,,,621,78.90061242304999,48.7529852,48.7529852,96.76630117,621,10.933435596645625,6.75581098116668,34.84260612,21.24990209627684,0.0,0.0,,,
342,,,,,622,76.55288977903875,48.79476681,48.79476681,96.69352434,622,10.685780504696634,6.811110193416706,34.86657826,21.389398173234436,0.0,0.0,,,
343,,,,,623,75.81245354905751,48.83643034,48.83643034,96.62074751,623,10.662923300979955,6.868780610986362,34.89044708,21.535880950658164,0.0,0.0,,,
344,,,,,624,75.74253320258624,48.87797577,48.87797577,96.54797067,624,10.7307269427047,6.924724977142664,34.91421256,21.67649117435549,0.0,0.0,,,
345,,,,,625,75.40314498408999,48.91940312,48.91940312,96.47519384,625,10.759499237100794,6.980455266953722,34.93787471,21.81598239471606,0.0,0.0,,,
346,,,,,626,75.66878098329,48.96071238,48.96071238,96.40241701,626,10.875713548657657,7.037019442677228,34.96143354,21.957629927455336,0.0,0.0,,,
347,,,,,627,76.810483814625,49.00190355,49.00190355,96.32964017,627,11.11638527625236,7.091792839714425,34.98488904,22.093246775568318,0.0,0.0,,,
348,,,,,628,74.24493624574126,49.04297663,49.04297663,96.25686334,628,10.818304336251897,7.146101452399899,35.00824121,22.22698607486082,0.0,0.0,,,
349,,,,,629,75.6567451007775,49.08393162,49.08393162,96.18408651,629,11.102922731122375,7.2032586042477496,35.03149005,22.369146022067422,0.0,0.0,,,
350,,,,,630,75.38195729394,49.12476852,49.12476852,96.11130968,630,11.131978783423955,7.254466460361001,35.05463557,22.49240894423923,0.0,0.0,,,
351,,,,,631,75.80362813475375,49.17922513,49.17922513,96.06536788,631,11.27850926979153,7.31717412686175,35.12183014,22.650879728154862,0.0,0.0,,,
352,,,,,632,74.6017579051525,49.23396001,49.23396001,96.02011416,632,11.181899700883884,7.379574130264896,35.18906133,22.80789815245044,0.0,0.0,,,
353,,,,,633,77.802088958825,49.28862145,49.28862145,95.97486045,633,11.746446557498585,7.4415245850482,35.25632913,22.96303323520129,0.0,0.0,,,
354,,,,,634,77.4133277415575,49.34320946,49.34320946,95.92960673,634,11.7623633307459,7.4973234519932435,35.32363355,23.09872632053558,0.0,0.0,,,
355,,,,,635,77.90638554235626,49.39772405,49.39772405,95.88435301,635,11.92105892002604,7.558728014600009,35.39097459,23.251235579351672,0.0,0.0,,,
356,,,,,636,77.24428205802,49.45216521,49.45216521,95.83909929,636,11.896690776923869,7.616319319413488,35.45835224,23.39155381853898,0.0,0.0,,,
357,,,,,637,79.235205954465,49.50653293,49.50653293,95.79384558,637,12.279807770303808,7.672482205750583,35.5257665,23.52705139280757,0.0,0.0,,,
358,,,,,638,80.0035653560275,49.56082723,49.56082723,95.74859186,638,12.477011677156993,7.729293279948578,35.59321739,23.664108679654273,0.0,0.0,,,
359,,,,,639,79.545325866325,49.6150481,49.6150481,95.70333814,639,12.480909516988785,7.784755663177162,35.66070489,23.796614287426813,0.0,0.0,,,
360,,,,,640,78.33453000025126,49.66919553,49.66919553,95.65808443,640,12.361753226588688,7.838156916280376,35.728229,23.922415155136566,0.0,0.0,,,
361,,,,,641,78.14824200612,49.68101844,49.68101844,95.53158609,641,12.405944986726174,7.886805458821471,35.77556912,24.03334065569537,0.0,0.0,,,
362,,,,,642,78.3012504480525,49.69141707,49.69141707,95.40274738,642,12.501691035912202,7.933803608384707,35.82288277,24.138899207272523,0.0,0.0,,,
363,,,,,643,79.06904347931875,49.70160665,49.70160665,95.27390867,643,12.69147369536047,7.97766870141304,35.87016994,24.23461178991878,0.0,0.0,,,
