,QE_smooth,wl,I_sun,Jsc_wl,v,i,Eg,SE,,,,,,,,,,
318,108.6369569,598,1.607375,76.56506115,,,1.188,33.2588886,,,,,,,,,,
319,108.6321673,599,1.607375,76.68971507,,,1.188,33.31303668,,,,,,,,,,
320,108.6273776,600,1.612875,77.07719555,,,1.188,33.36717985,,,,,,,,,,
321,108.6360869,601,1.595,76.35613231,,,1.188,33.42547153,,,,,,,,,,
322,108.6447962,602,1.579875,75.76398272,,,1.188,33.48377212,,,,,,,,,,
323,108.6535056,603,1.606,77.15094401,,,1.188,33.54208163,,,,,,,,,,
324,108.6622149,604,1.634875,78.67462707,,,1.188,33.60040005,,,,,,,,,,
325,108.6709242,605,1.637625,78.94376651,,,1.188,33.6587274,,,,,,,,,,
326,108.6796335,606,1.63075,78.748597,,,1.188,33.71706366,,,,,,,,,,
327,108.6883428,607,1.63625,79.15091982,,,1.188,33.77540884,,,,,,,,,,
328,108.6970521,608,1.628,78.88789985,,,1.188,33.83376293,,,,,,,,,,
329,108.7057614,609,1.617,78.49003513,,,1.188,33.89212595,,,,,,,,,,
330,108.7144707,610,1.607375,78.15721017,,,1.188,33.95049788,,,,,,,,,,
331,108.8125985,611,1.60875,78.42302679,,,1.188,34.03684903,,,,,,,,,,
332,108.9107262,612,1.6225,79.29420148,,,1.188,34.12330065,,,,,,,,,,
333,109.0088539,613,1.601875,78.48479355,,,1.188,34.20985274,,,,,,,,,,
334,109.1069816,614,1.566125,76.92756457,,,1.188,34.29650531,,,,,,,,,,
335,109.2051094,615,1.60325,78.95033389,,,1.188,34.38325835,,,,,,,,,,
336,109.3032371,616,1.57575,77.79213674,,,1.188,34.47011186,,,,,,,,,,
337,109.4013648,617,1.560625,77.23979496,,,1.188,34.55706585,,,,,,,,,,
338,109.4994925,618,1.6005,79.41287306,,,1.188,34.64412031,,,,,,,,,,
339,109.5976203,619,1.615625,80.36500694,,,1.188,34.73127525,,,,,,,,,,
340,109.695748,620,1.618375,80.70404316,,,1.188,34.81853065,,,,,,,,,,
341,109.5948319,621,1.618375,80.75984643,,,1.188,34.84260612,,,,,,,,,,
342,109.4939157,622,1.568875,78.34357097,,,1.188,34.86657826,,,,,,,,,,
343,109.3929996,623,1.552375,77.57269261,,,1.188,34.89044708,,,,,,,,,,
344,109.2920835,624,1.549625,77.48801892,,,1.188,34.91421256,,,,,,,,,,
345,109.1911674,625,1.541375,77.12771869,,,1.188,34.93787471,,,,,,,,,,
346,109.0902513,626,1.5455,77.38627339,,,1.188,34.96143354,,,,,,,,,,
347,108.9893352,627,1.5675,78.54051457,,,1.188,34.98488904,,,,,,,,,,
348,108.8884191,628,1.513875,75.90423398,,,1.188,35.00824121,,,,,,,,,,
349,108.7875029,629,1.541375,77.33438088,,,1.188,35.03149005,,,,,,,,,,
350,108.6865868,630,1.5345,77.04031347,,,1.188,35.05463557,,,,,,,,,,
351,108.7223478,631,1.541375,77.53381272,,,1.188,35.12183014,,,,,,,,,,
352,108.7581089,632,1.51525,76.36558214,,,1.188,35.18906133,,,,,,,,,,
353,108.7938699,633,1.5785,79.70533106,,,1.188,35.25632913,,,,,,,,,,
354,108.8296309,634,1.568875,79.37055283,,,1.188,35.32363355,,,,,,,,,,
355,108.8653919,635,1.577125,79.9400343,,,1.188,35.39097459,,,,,,,,,,
356,108.9011529,636,1.562,79.32412156,,,1.188,35.45835224,,,,,,,,,,
357,108.936914,637,1.6005,81.43382371,,,1.188,35.5257665,,,,,,,,,,
358,108.972675,638,1.61425,82.28936937,,,1.188,35.59321739,,,,,,,,,,
359,109.008436,639,1.60325,81.8835879,,,1.188,35.66070489,,,,,,,,,,
360,109.044197,640,1.577125,80.7018141,,,1.188,35.728229,,,,,,,,,,
361,109.0183401,641,1.573,80.59738771,,,1.188,35.77556912,,,,,,,,,,
362,108.9924832,642,1.57575,80.84506965,,,1.188,35.82288277,,,,,,,,,,
363,108.9666262,643,1.590875,81.72881146,,,1.188,35.87016994,,,,,,,,,,
364,108.9407693,644,1.58675,81.62429826,,,1.188,35.91743063,,,,,,,,,,
365,108.9149124,645,1.588125,81.80246522,,,1.188,35.96466485,,,,,,,,,,
366,108.8890554,646,1.555125,80.20781768,,,1.188,36.0118726,,,,,,,,,,
367,108.8631985,647,1.54,79.53178689,,,1.188,36.05905387,,,,,,,,,,
368,108.8373416,648,1.524875,78.85365419,,,1.188,36.10620866,,,,,,,,,,
369,108.8114846,649,1.491875,77.24787077,,,1.188,36.15333698,,,,,,,,,,
370,108.7856277,650,1.505625,78.06140154,,,1.188,36.20043883,,,,,,,,,,
371,108.7913822,651,1.56475,81.25593499,,,1.188,36.25804969,,,,,,,,,,
372,108.7971368,652,1.533125,79.74019181,,,1.188,36.31566645,,,,,,,,,,
373,108.8028913,653,1.563375,81.44256238,,,1.188,36.37328909,,,,,,,,,,
374,108.8086459,654,1.5455,80.63894028,,,1.188,36.43091763,,,,,,,,,,
375,108.8144004,655,1.469875,76.81441463,,,1.188,36.48855206,,,,,,,,,,
376,108.820155,656,1.329625,69.59483351,,,1.188,36.54619238,,,,,,,,,,
377,108.8259095,657,1.375,72.08335995,,,1.188,36.6038386,,,,,,,,,,
378,108.8316641,658,1.500125,78.76681062,,,1.188,36.6614907,,,,,,,,,,
379,108.8374186,659,1.529,80.40920741,,,1.188,36.7191487,,,,,,,,,,
380,108.8431732,660,1.53725,80.9700263,,,1.188,36.77681259,,,,,,,,,,
381,108.8487559,661,1.529,80.66164287,,,1.188,36.83442425,,,,,,,,,,
382,108.8543387,662,1.519375,80.27925952,,,1.188,36.89204162,,,,,,,,,,
383,108.8599215,663,1.519375,80.40465076,,,1.188,36.9496647,,,,,,,,,,
384,108.8655043,664,1.53175,81.18595532,,,1.188,37.0072935,,,,,,,,,,
385,108.871087,665,1.557875,82.69922907,,,1.188,37.06492802,,,,,,,,,,
386,108.8766698,666,1.560625,82.97404567,,,1.188,37.12256826,,,,,,,,,,
387,108.8822526,667,1.552375,82.66358186,,,1.188,37.18021421,,,,,,,,,,
388,108.8878353,668,1.555125,82.93842395,,,1.188,37.23786587,,,,,,,,,,
389,108.8934181,669,1.577125,84.24196969,,,1.188,37.29552326,,,,,,,,,,
390,108.8990009,670,1.563375,83.63662692,,,1.188,37.35318635,,,,,,,,,,
391,108.8904562,671,1.549625,83.01825496,,,1.188,37.40600212,,,,,,,,,,
392,108.8819115,672,1.5345,82.32401652,,,1.188,37.45880913,,,,,,,,,,
393,108.8733669,673,1.546875,83.10489151,,,1.188,37.5116074,,,,,,,,,,
394,108.8648222,674,1.54,82.85196891,,,1.188,37.56439691,,,,,,,,,,
395,108.8562775,675,1.533125,82.59798751,,,1.188,37.61717768,,,,,,,,,,
396,108.8477329,676,1.546875,83.45569013,,,1.188,37.6699497,,,,,,,,,,
397,108.8391882,677,1.541375,83.27543726,,,1.188,37.72271297,,,,,,,,,,
398,108.8306435,678,1.538625,83.24311517,,,1.188,37.77546749,,,,,,,,,,
399,108.8220988,679,1.530375,82.91238027,,,1.188,37.82821326,,,,,,,,,,
400,108.8135542,680,1.529,82.95337162,,,1.188,37.88095028,,,,,,,,,,
401,108.8327789,681,1.529,83.09003931,,,1.188,37.94336006,,,,,,,,,,
402,108.8520037,682,1.527625,83.1519059,,,1.188,38.00578953,,,,,,,,,,
403,108.8712284,683,1.518,82.76376655,,,1.188,38.06823868,,,,,,,,,,
404,108.8904532,684,1.508375,82.37394801,,,1.188,38.13070751,,,,,,,,,,
405,108.9096779,685,1.502875,82.20808922,,,1.188,38.19319603,,,,,,,,,,
406,108.9289027,686,1.4265625,78.16146602,,,1.188,38.25570423,,,,,,,,,,
407,108.9481275,687,1.134375,62.25407758,,,1.188,38.31823212,,,,,,,,,,
408,108.9673522,688,1.2106875,66.55053381,,,1.188,38.38077969,,,,,,,,,,
409,108.986577,689,1.24025,68.2866989,,,1.188,38.44334694,,,,,,,,,,
410,109.0058017,690,1.296625,71.5068659,,,1.188,38.50593388,,,,,,,,,,
411,109.0147884,691,1.351625,74.65421413,,,1.188,38.5649187,,,,,,,,,,
412,109.0237751,692,1.390125,76.89813602,,,1.188,38.62391272,,,,,,,,,,
413,109.0327618,693,1.384625,76.71089765,,,1.188,38.68291595,,,,,,,,,,
414,109.0417485,694,1.370875,76.06498471,,,1.188,38.74192838,,,,,,,,,,
415,109.0507352,695,1.3915,77.32701783,,,1.188,38.80095,,,,,,,,,,
416,109.0597219,696,1.398375,77.82729301,,,1.188,38.85998083,,,,,,,,,,
417,109.0687086,697,1.46025,81.39445367,,,1.188,38.91902086,,,,,,,,,,
418,109.0776953,698,1.450625,80.98063577,,,1.188,38.9780701,,,,,,,,,,
419,109.086682,699,1.42175,79.48895608,,,1.188,39.03712853,,,,,,,,,,
420,109.0956687,700,1.406625,78.76232523,,,1.188,39.09619617,,,,,,,,,,
421,109.0451778,701,1.38875,77.83648286,,,1.188,39.13392782,,,,,,,,,,
422,108.994687,702,1.387375,77.8342874,,,1.188,39.17160778,,,,,,,,,,
423,108.9441962,703,1.39975,78.6039822,,,1.188,39.20923604,,,,,,,,,,
424,108.8937054,704,1.428625,80.30236377,,,1.188,39.2468126,,,,,,,,,,
425,108.8432145,705,1.447875,81.46221122,,,1.188,39.28433747,,,,,,,,,,
426,108.7927237,706,1.442375,81.23017441,,,1.188,39.32181063,,,,,,,,,,
427,108.7422329,707,1.439625,81.15245987,,,1.188,39.3592321,,,,,,,,,,
428,108.691742,708,1.43275,80.84159486,,,1.188,39.39660187,,,,,,,,,,
429,108.6412512,709,1.439625,81.3064543,,,1.188,39.43391995,,,,,,,,,,
430,108.5907604,710,1.441,81.4610216,,,1.188,39.47118632,,,,,,,,,,
431,108.6000739,711,1.439625,81.50490581,,,1.188,39.53016964,,,,,,,,,,
432,108.6093874,712,1.43,81.08080349,,,1.188,39.58916249,,,,,,,,,,
433,108.6187009,713,1.42175,80.73317263,,,1.188,39.64816488,,,,,,,,,,
434,108.6280144,714,1.423125,80.93152978,,,1.188,39.70717681,,,,,,,,,,
435,108.6373279,715,1.392875,79.32898707,,,1.188,39.76619827,,,,,,,,,,
436,108.6466415,716,1.37225,78.27033921,,,1.188,39.82522926,,,,,,,,,,
437,108.655955,717,1.22375,69.90368046,,,1.188,39.8842698,,,,,,,,,,
438,108.6652685,718,1.1276375,64.50885897,,,1.188,39.94331986,,,,,,,,,,
439,108.674582,719,1.0366125,59.38926613,,,1.188,40.00237947,,,,,,,,,,
440,108.6838955,720,1.0861125,62.31708829,,,1.188,40.06144861,,,,,,,,,,
441,108.7728531,721,1.1966625,68.81167272,,,1.188,40.14992529,,,,,,,,,,
442,108.8618107,722,1.32825,76.5468325,,,1.188,40.23849305,,,,,,,,,,
443,108.9507683,723,1.255375,72.50646279,,,1.188,40.3271519,,,,,,,,,,
444,109.0397259,724,1.166,67.49265558,,,1.188,40.41590183,,,,,,,,,,
445,109.1286835,725,1.150875,66.76359706,,,1.188,40.50474284,,,,,,,,,,
446,109.2176411,726,1.1825,68.7488141,,,1.188,40.59367494,,,,,,,,,,
447,109.3065987,727,1.1825,68.89958237,,,1.188,40.68269812,,,,,,,,,,
448,109.3955563,728,1.1495,67.12351406,,,1.188,40.77181239,,,,,,,,,,
449,109.4845139,729,1.156375,67.67270953,,,1.188,40.86101774,,,,,,,,,,
450,109.5734715,730,1.222375,71.69145409,,,1.188,40.95031417,,,,,,,,,,
451,109.522549,731,1.19625,70.22269924,,,1.188,40.98735339,,,,,,,,,,
452,109.4716264,732,1.2595,74.00234324,,,1.188,41.02434047,,,,,,,,,,
453,109.4207038,733,1.309,76.97997636,,,1.188,41.06127541,,,,,,,,,,
454,109.3697812,734,1.34475,79.15340547,,,1.188,41.09815821,,,,,,,,,,
455,109.3188586,735,1.332375,78.4952815,,,1.188,41.13498887,,,,,,,,,,
456,109.267936,736,1.321375,77.91683233,,,1.188,41.17176739,,,,,,,,,,
457,109.2170134,737,1.32275,78.06748758,,,1.188,41.20849377,,,,,,,,,,
458,109.1660908,738,1.335125,78.86797626,,,1.188,41.24516801,,,,,,,,,,
459,109.1151682,739,1.31725,77.88116163,,,1.188,41.28179011,,,,,,,,,,
460,109.0642456,740,1.3365,79.08929987,,,1.188,41.31836007,,,,,,,,,,
461,109.0472352,741,1.332375,78.93943084,,,1.188,41.36774271,,,,,,,,,,
462,109.0302249,742,1.335125,79.19675546,,,1.188,41.41710793,,,,,,,,,,
463,109.0132145,743,1.36125,80.84264256,,,1.188,41.46645573,,,,,,,,,,
464,108.9962042,744,1.373625,81.67462408,,,1.188,41.51578612,,,,,,,,,,
465,108.9791938,745,1.373625,81.77163822,,,1.188,41.56509909,,,,,,,,,,
466,108.9621835,746,1.365375,81.37691468,,,1.188,41.61439464,,,,,,,,,,
467,108.9451731,747,1.364,81.39123042,,,1.188,41.66367278,,,,,,,,,,
468,108.9281627,748,1.362625,81.40531809,,,1.188,41.7129335,,,,,,,,,,
469,108.9111524,749,1.354375,81.00796982,,,1.188,41.7621768,,,,,,,,,,
470,108.894142,750,1.353,81.02111694,,,1.188,41.81140268,,,,,,,,,,
471,108.8650859,751,1.353,81.10749747,,,1.188,41.85597984,,,,,,,,,,
472,108.8360297,752,1.351625,81.1113063,,,1.188,41.90052725,,,,,,,,,,
473,108.8069736,753,1.346125,80.86707701,,,1.188,41.9450449,,,,,,,,,,
474,108.7779175,754,1.359875,81.77973976,,,1.188,41.98953281,,,,,,,,,,
475,108.7488613,755,1.353,81.45244308,,,1.188,42.03399096,,,,,,,,,,
476,108.7198052,756,1.343375,80.9584848,,,1.188,42.07841936,,,,,,,,,,
477,108.690749,757,1.343375,81.04390739,,,1.188,42.12281801,,,,,,,,,,
478,108.6616929,758,1.346125,81.29535108,,,1.188,42.16718691,,,,,,,,,,
479,108.6326367,759,1.1873125,71.77972422,,,1.188,42.21152607,,,,,,,,,,
480,108.6035806,760,0.403425,24.41491364,,,1.188,42.25583547,,,,,,,,,,
481,108.6492662,761,0.2578125,15.62967952,,,1.188,42.32923415,,,,,,,,,,
482,108.6949518,762,0.6391,38.81215989,,,1.188,42.4026796,,,,,,,,,,
483,108.7406374,763,0.4800125,29.20139561,,,1.188,42.47617184,,,,,,,,,,
484,108.7863231,764,0.58905,35.89669503,,,1.188,42.54971085,,,,,,,,,,
485,108.8320087,765,0.7497875,45.77105517,,,1.188,42.62329664,,,,,,,,,,
486,108.8776943,766,0.8974625,54.8805739,,,1.188,42.69692921,,,,,,,,,,
487,108.9233799,767,1.06535,65.25945338,,,1.188,42.77060856,,,,,,,,,,
488,108.9690655,768,1.2032625,73.83452361,,,1.188,42.84433468,,,,,,,,,,
489,109.0147511,769,1.236125,75.98163697,,,1.188,42.91810758,,,,,,,,,,
490,109.0604367,770,1.271875,78.3135727,,,1.188,42.99192726,,,,,,,,,,
491,109.0040882,771,1.285625,79.22205838,,,1.188,43.02551935,,,,,,,,,,
492,108.9477397,772,1.287,79.36860012,,,1.188,43.05905374,,,,,,,,,,
493,108.8913912,773,1.287,79.43030604,,,1.188,43.09253044,,,,,,,,,,
494,108.8350427,774,1.287,79.49190562,,,1.188,43.12594944,,,,,,,,,,
495,108.7786942,775,1.288375,79.63839179,,,1.188,43.15931074,,,,,,,,,,
496,108.7223457,776,1.29525,80.12513692,,,1.188,43.19261435,,,,,,,,,,
497,108.6659972,777,1.288375,79.76119026,,,1.188,43.22586027,,,,,,,,,,
498,108.6096487,778,1.287,79.73724044,,,1.188,43.25904849,,,,,,,,,,
499,108.5533002,779,1.285625,79.71305368,,,1.188,43.29217901,,,,,,,,,,
500,108.4969517,780,1.277375,79.26203165,,,1.188,43.32525184,,,,,,,,,,
501,108.5845407,781,1.276,79.34222137,,,1.188,43.41581811,,,,,,,,,,
502,108.6721297,782,1.276,79.50789472,,,1.188,43.50647405,,,,,,,,,,
503,108.7597186,783,1.274625,79.58787665,,,1.188,43.59721968,,,,,,,,,,
504,108.8473076,784,1.26775,79.32352794,,,1.188,43.68805499,,,,,,,,,,
505,108.9348965,785,1.274625,79.91968489,,,1.188,43.77897998,,,,,,,,,,
506,109.0224855,786,1.27325,79.9994421,,,1.188,43.86999466,,,,,,,,,,
507,109.1100745,787,1.255375,79.04014145,,,1.188,43.96109902,,,,,,,,,,
508,109.1976634,788,1.243,78.42334102,,,1.188,44.05229306,,,,,,,,,,
509,109.2852524,789,1.22925,77.71653484,,,1.188,44.14357678,,,,,,,,,,
510,109.3728414,790,1.2045,76.30940001,,,1.188,44.23495019,,,,,,,,,,
511,109.3972013,791,1.20725,76.59749337,,,1.188,44.30080844,,,,,,,,,,
512,109.4215612,792,1.199,76.18718375,,,1.188,44.36669164,,,,,,,,,,
513,109.4459212,793,1.19075,75.77535975,,,1.188,44.43259977,,,,,,,,,,
514,109.4702811,794,1.197625,76.3259533,,,1.188,44.49853285,,,,,,,,,,
515,109.494641,795,1.19625,76.35132742,,,1.188,44.56449087,,,,,,,,,,
516,109.5190009,796,1.1825,75.58547367,,,1.188,44.63047383,,,,,,,,,,
517,109.5433609,797,1.199,76.75350451,,,1.188,44.69648173,,,,,,,,,,
518,109.5677208,798,1.2155,77.9246985,,,1.188,44.76251458,,,,,,,,,,
519,109.5920807,799,1.199,76.98033264,,,1.188,44.82857237,,,,,,,,,,
520,109.6164406,800,1.181125,75.94447661,,,1.188,44.8946551,,,,,,,,,,
521,109.5581435,801,1.186625,76.35286235,,,1.188,44.92686731,,,,,,,,,,
522,109.4998463,802,1.18525,76.31896823,,,1.188,44.95901984,,,,,,,,,,
523,109.4415492,803,1.1715,75.48744369,,,1.188,44.99111267,,,,,,,,,,
524,109.383252,804,1.181125,76.16183344,,,1.188,45.02314581,,,,,,,,,,
525,109.3249549,805,1.164625,75.15120422,,,1.188,45.05511926,,,,,,,,,,
526,109.2666577,806,1.192125,76.98021946,,,1.188,45.08703302,,,,,,,,,,
527,109.2083606,807,1.189375,76.8569023,,,1.188,45.11888709,,,,,,,,,,
528,109.1500634,808,1.183875,76.55540374,,,1.188,45.15068147,,,,,,,,,,
529,109.0917662,809,1.159125,75.0076253,,,1.188,45.18241616,,,,,,,,,,
530,109.0334691,810,1.155,74.79309099,,,1.188,45.21409116,,,,,,,,,,
531,109.0990033,811,1.150875,74.66282907,,,1.188,45.29712035,,,,,,,,,,
532,109.1645375,812,1.12475,73.10183162,,,1.188,45.38021665,,,,,,,,,,
533,109.2300717,813,1.0973875,71.45414415,,,1.188,45.46338004,,,,,,,,,,
534,109.2956059,814,1.0049875,65.5575048,,,1.188,45.54661054,,,,,,,,,,
535,109.3611401,815,0.9747375,63.70051755,,,1.188,45.62990813,,,,,,,,,,
536,109.4266743,816,0.924275,60.51307381,,,1.188,45.71327283,,,,,,,,,,
537,109.4922085,817,0.9273,60.82192769,,,1.188,45.79670463,,,,,,,,,,
538,109.5577427,818,0.9174,60.282293,,,1.188,45.88020353,,,,,,,,,,
539,109.6232769,819,0.9758375,64.23900916,,,1.188,45.96376953,,,,,,,,,,
540,109.6888111,820,0.96965,63.94783297,,,1.188,46.04740262,,,,,,,,,,
541,109.6694193,821,1.069475,70.60476087,,,1.188,46.09540738,,,,,,,,,,
542,109.6500275,822,1.012,66.87991669,,,1.188,46.14339229,,,,,,,,,,
543,109.6306357,823,0.8122125,53.73238095,,,1.188,46.19135733,,,,,,,,,,
544,109.6112439,824,0.994125,65.83517009,,,1.188,46.23930253,,,,,,,,,,
545,109.5918521,825,1.0539375,69.8685485,,,1.188,46.28722786,,,,,,,,,,
546,109.5724603,826,1.0360625,68.75464815,,,1.188,46.33513334,,,,,,,,,,
547,109.5530685,827,1.054625,70.05881167,,,1.188,46.38301897,,,,,,,,,,
548,109.5336767,828,0.9612625,63.92263241,,,1.188,46.43088474,,,,,,,,,,
549,109.5142849,829,1.006775,67.01814048,,,1.188,46.47873066,,,,,,,,,,
550,109.4948931,830,1.007325,67.12375096,,,1.188,46.52655672,,,,,,,,,,
551,109.4646595,831,1.0080125,67.23192098,,,1.188,46.56975045,,,,,,,,,,
552,109.4344258,832,0.9937125,66.33957596,,,1.188,46.61291322,,,,,,,,,,
553,109.4041921,833,1.0377125,69.34108958,,,1.188,46.65604503,,,,,,,,,,
554,109.3739585,834,1.03675,69.34077217,,,1.188,46.69914589,,,,,,,,,,
555,109.3437248,835,1.0863875,72.72768237,,,1.188,46.7422158,,,,,,,,,,
556,109.3134911,836,1.076625,72.14050044,,,1.188,46.78525475,,,,,,,,,,
557,109.2832575,837,1.103575,74.01429246,,,1.188,46.82826274,,,,,,,,,,
558,109.2530238,838,1.0978,73.69454799,,,1.188,46.87123977,,,,,,,,,,
559,109.2227901,839,1.099175,73.85445846,,,1.188,46.91418585,,,,,,,,,,
560,109.1925565,840,1.10935,74.60630929,,,1.188,46.95710097,,,,,,,,,,
561,109.1821838,841,1.1088,74.65100143,,,1.188,47.00853631,,,,,,,,,,
562,109.1718111,842,1.096425,73.89859553,,,1.188,47.05996102,,,,,,,,,,
563,109.1614384,843,1.0968375,74.00716415,,,1.188,47.11137511,,,,,,,,,,
564,109.1510657,844,1.08735,73.44706306,,,1.188,47.16277858,,,,,,,,,,
565,109.140693,845,1.1086625,74.96825852,,,1.188,47.21417143,,,,,,,,,,
566,109.1303203,846,1.1163625,75.57108908,,,1.188,47.26555366,,,,,,,,,,
567,109.1199476,847,1.0921625,74.01324888,,,1.188,47.31692527,,,,,,,,,,
568,109.1095749,848,1.087075,73.74844588,,,1.188,47.36828626,,,,,,,,,,
569,109.0992022,849,1.069475,72.63309503,,,1.188,47.41963663,,,,,,,,,,
570,109.0888295,850,1.0038875,68.25255331,,,1.188,47.47097638,,,,,,,,,,
571,109.143365,851,1.057375,72.00963111,,,1.188,47.55058411,,,,,,,,,,
572,109.1979005,852,1.0637,72.56174047,,,1.188,47.63024769,,,,,,,,,,
573,109.2524361,853,1.04335,71.29266173,,,1.188,47.70996711,,,,,,,,,,
574,109.3069716,854,0.957825,65.55812885,,,1.188,47.78974237,,,,,,,,,,
575,109.3615071,855,1.0008625,68.61825464,,,1.188,47.86957346,,,,,,,,,,
576,109.4160426,856,1.0613625,72.88751691,,,1.188,47.9494604,,,,,,,,,,
577,109.4705781,857,1.0852875,74.65479082,,,1.188,48.02940317,,,,,,,,,,
578,109.5251136,858,1.0879,74.9591452,,,1.188,48.10940178,,,,,,,,,,
579,109.5796491,859,1.08735,75.04591836,,,1.188,48.18945624,,,,,,,,,,
580,109.6341846,860,1.0839125,74.93303368,,,1.188,48.26956653,,,,,,,,,,
581,109.5596191,861,1.0836375,74.95012116,,,1.188,48.29282616,,,,,,,,,,
582,109.4850535,862,1.090925,75.4903856,,,1.188,48.31600944,,,,,,,,,,
583,109.410488,863,1.09395,75.73591417,,,1.188,48.33911638,,,,,,,,,,
584,109.3359225,864,1.074425,74.41960652,,,1.188,48.36214696,,,,,,,,,,
585,109.2613569,865,1.0426625,72.25386775,,,1.188,48.3851012,,,,,,,,,,
586,109.1867914,866,0.9563125,66.30136609,,,1.188,48.40797909,,,,,,,,,,
587,109.1122258,867,1.0011375,69.44178734,,,1.188,48.43078064,,,,,,,,,,
588,109.0376603,868,1.04445,72.48006129,,,1.188,48.45350583,,,,,,,,,,
589,108.9630948,869,1.0454125,72.58076531,,,1.188,48.47615468,,,,,,,,,,
590,108.8885292,870,1.0571,73.426378,,,1.188,48.49872718,,,,,,,,,,
591,108.8356965,871,1.0498125,72.96858156,,,1.188,48.53091422,,,,,,,,,,
592,108.7828638,872,1.0572375,73.53332097,,,1.188,48.56304716,,,,,,,,,,
593,108.7300311,873,1.048575,72.97899924,,,1.188,48.595126,,,,,,,,,,
594,108.6771984,874,1.032075,71.8779651,,,1.188,48.62715075,,,,,,,,,,
595,108.6243657,875,1.0219,71.21612744,,,1.188,48.65912141,,,,,,,,,,
596,108.571533,876,1.0418375,72.65319373,,,1.188,48.69103796,,,,,,,,,,
597,108.5187003,877,1.047475,73.09412843,,,1.188,48.72290043,,,,,,,,,,
598,108.4658676,878,1.0432125,72.84421055,,,1.188,48.75470879,,,,,,,,,,
599,108.4130349,879,1.0300125,71.96934014,,,1.188,48.78646307,,,,,,,,,,
600,108.3602021,880,1.026025,71.73730712,,,1.188,48.81816324,,,,,,,,,,
601,108.3588513,881,1.0041625,70.28763782,,,1.188,48.87302914,,,,,,,,,,
602,108.3575004,882,1.0192875,71.42642441,,,1.188,48.92789365,,,,,,,,,,
603,108.3561495,883,1.020525,71.59333014,,,1.188,48.98275678,,,,,,,,,,
604,108.3547986,884,1.0242375,71.93425253,,,1.188,49.03761852,,,,,,,,,,
605,108.3534477,885,1.0294625,72.38210104,,,1.188,49.09247889,,,,,,,,,,
606,108.3520968,886,1.001,70.45953425,,,1.188,49.14733787,,,,,,,,,,
607,108.3507459,887,1.0000375,70.47035506,,,1.188,49.20219546,,,,,,,,,,
608,108.3493951,888,1.012,71.39283329,,,1.188,49.25705168,,,,,,,,,,
609,108.3480442,889,1.0220375,72.18123635,,,1.188,49.31190651,,,,,,,,,,
610,108.3466933,890,1.0148875,71.75599979,,,1.188,49.36675995,,,,,,,,,,
611,108.3242724,891,1.0126875,71.66606886,,,1.188,49.41200096,,,,,,,,,,
612,108.3018515,892,0.994125,70.41681532,,,1.188,49.45721902,,,,,,,,,,
613,108.2794306,893,0.9598875,68.05380417,,,1.188,49.50241411,,,,,,,,,,
614,108.2570098,894,0.9317,66.11565272,,,1.188,49.54758625,,,,,,,,,,
615,108.2345889,895,0.8903125,63.23626731,,,1.188,49.59273544,,,,,,,,,,
616,108.212168,896,0.8298125,58.99276185,,,1.188,49.63786166,,,,,,,,,,
617,108.1897471,897,0.75075,53.42057252,,,1.188,49.68296493,,,,,,,,,,
618,108.1673263,898,0.7572125,53.92930885,,,1.188,49.72804524,,,,,,,,,,
619,108.1449054,899,0.651475,46.44063611,,,1.188,49.7731026,,,,,,,,,,
620,108.1224845,900,0.7679375,54.79223933,,,1.188,49.818137,,,,,,,,,,
621,108.1422927,901,0.686675,49.0575944,,,1.188,49.88262737,,,,,,,,,,
622,108.1621008,902,0.7261375,51.94397319,,,1.188,49.94713802,,,,,,,,,,
623,108.181909,903,0.774125,55.44828687,,,1.188,50.01166896,,,,,,,,,,
624,108.2017172,904,0.901175,64.63181729,,,1.188,50.07622017,,,,,,,,,,
625,108.2215254,905,0.8944375,64.23132452,,,1.188,50.14079167,,,,,,,,,,
626,108.2413335,906,0.837375,60.21101816,,,1.188,50.20538345,,,,,,,,,,
627,108.2611417,907,0.7211875,51.92335293,,,1.188,50.26999551,,,,,,,,,,
628,108.2809499,908,0.7203625,51.93063709,,,1.188,50.33462785,,,,,,,,,,
629,108.3007581,909,0.7541875,54.43890214,,,1.188,50.39928048,,,,,,,,,,
630,108.3205662,910,0.702075,50.74233767,,,1.188,50.46395338,,,,,,,,,,
631,108.3856496,911,0.729575,52.81955695,,,1.188,50.54976236,,,,,,,,,,
632,108.4507329,912,0.7445625,53.99619253,,,1.188,50.63563797,,,,,,,,,,
633,108.5158162,913,0.697675,50.68175305,,,1.188,50.72158023,,,,,,,,,,
634,108.5808995,914,0.6947875,50.55757979,,,1.188,50.80758912,,,,,,,,,,
635,108.6459829,915,0.7227,52.67778076,,,1.188,50.89366465,,,,,,,,,,
636,108.7110662,916,0.667425,48.7311149,,,1.188,50.97980682,,,,,,,,,,
637,108.7761495,917,0.760925,55.65183883,,,1.188,51.06601563,,,,,,,,,,
638,108.8412329,918,0.6890125,50.47750531,,,1.188,51.15229108,,,,,,,,,,
639,108.9063162,919,0.7913125,58.06992353,,,1.188,51.23863317,,,,,,,,,,
640,108.9713995,920,0.8204625,60.3106127,,,1.188,51.32504189,,,,,,,,,,
641,108.8483919,921,0.83985,61.73309095,,,1.188,51.32283095,,,,,,,,,,
